Bike ID,iOS,Latitude,Longitude,Rental URIS
"{""bike_id"":""aa442256-2990-47c7-b1db-9318c2b28c7d""","ios:""limebike://map?selected_vehicle_id=JK2FOA3F4IG3N\u0026generated_at=1634666730""}}","lat:""38.9321""","lon:""-77.0232""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=JK2FOA3F4IG3N\u0026generated_at=1634666730"""
"{""bike_id"":""71d68dc0-76af-4d10-bdbe-a6ef73effeb5""","ios:""limebike://map?selected_vehicle_id=J3BAGTCEDTJVH\u0026generated_at=1634666730""}}","lat:""38.9072""","lon:""-77.0233""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=J3BAGTCEDTJVH\u0026generated_at=1634666730"""
"{""bike_id"":""586b5f21-d0f8-48a4-b109-672088316d92""","ios:""limebike://map?selected_vehicle_id=5HB24WDYYRYRK\u0026generated_at=1634666730""}}","lat:""38.9072""","lon:""-77.0233""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=5HB24WDYYRYRK\u0026generated_at=1634666730"""
"{""bike_id"":""a24ce3b6-d1ce-4fc7-a69e-ff8cd8904376""","ios:""limebike://map?selected_vehicle_id=7YGWSLUNGDND2\u0026generated_at=1634666730""}}","lat:""38.9266""","lon:""-77.0233""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=7YGWSLUNGDND2\u0026generated_at=1634666730"""
"{""bike_id"":""05094a29-05fa-49e3-9fc2-25ec86aafa14""","ios:""limebike://map?selected_vehicle_id=UXTN3V3WLMNNW\u0026generated_at=1634666730""}}","lat:""38.9112""","lon:""-77.0233""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=UXTN3V3WLMNNW\u0026generated_at=1634666730"""
"{""bike_id"":""67c7f7fc-df62-4858-8359-972bc4430e09""","ios:""limebike://map?selected_vehicle_id=7PCQ33N34M2EO\u0026generated_at=1634666730""}}","lat:""38.9223""","lon:""-77.0233""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=7PCQ33N34M2EO\u0026generated_at=1634666730"""
"{""bike_id"":""1efd1f9d-26be-4cbe-a654-5de7c3aedfa2""","ios:""limebike://map?selected_vehicle_id=ZTDPV7NDEYJLP\u0026generated_at=1634666730""}}","lat:""38.9271""","lon:""-77.0234""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=ZTDPV7NDEYJLP\u0026generated_at=1634666730"""
"{""bike_id"":""8eadf8cd-5d26-41c8-bbac-e023e19f2a39""","ios:""limebike://map?selected_vehicle_id=NGMTWJRM6PAZZ\u0026generated_at=1634666730""}}","lat:""38.9232""","lon:""-77.0235""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=NGMTWJRM6PAZZ\u0026generated_at=1634666730"""
"{""bike_id"":""d99b61fe-9408-4e8f-9a43-e5af93dece2b""","ios:""limebike://map?selected_vehicle_id=XEFDKYYE3P527\u0026generated_at=1634666730""}}","lat:""38.9076""","lon:""-77.0236""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=XEFDKYYE3P527\u0026generated_at=1634666730"""
"{""bike_id"":""3b70025e-bef6-4faf-a776-06124bc97022""","ios:""limebike://map?selected_vehicle_id=USRMYYKTBZ4MX\u0026generated_at=1634666730""}}","lat:""38.9318""","lon:""-77.0238""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=USRMYYKTBZ4MX\u0026generated_at=1634666730"""
"{""bike_id"":""dc195653-6fa4-4e29-9787-c093b886f9a5""","ios:""limebike://map?selected_vehicle_id=ULCKZEXTWEZUH\u0026generated_at=1634666730""}}","lat:""38.9073""","lon:""-77.0239""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=ULCKZEXTWEZUH\u0026generated_at=1634666730"""
"{""bike_id"":""eb56819c-fc77-4c75-abe0-e2785f6f86d0""","ios:""limebike://map?selected_vehicle_id=F7KG2T2I4K4PG\u0026generated_at=1634666730""}}","lat:""38.9161""","lon:""-77.0239""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=F7KG2T2I4K4PG\u0026generated_at=1634666730"""
"{""bike_id"":""17edd0ee-ce1f-4fe1-ba4e-a3d39e2f2cf5""","ios:""limebike://map?selected_vehicle_id=HUMZYO5BHBTTU\u0026generated_at=1634666730""}}","lat:""38.9261""","lon:""-77.0239""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=HUMZYO5BHBTTU\u0026generated_at=1634666730"""
"{""bike_id"":""9c3ef3df-9124-4794-8cb3-6a33a76fd9e3""","ios:""limebike://map?selected_vehicle_id=EMH7J4HMJCFV5\u0026generated_at=1634666730""}}","lat:""38.907""","lon:""-77.024""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=EMH7J4HMJCFV5\u0026generated_at=1634666730"""
"{""bike_id"":""8540d38e-9b69-45ba-95dd-ead3b7838a20""","ios:""limebike://map?selected_vehicle_id=C25QXWJ3U36OX\u0026generated_at=1634666730""}}","lat:""38.916""","lon:""-77.024""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=C25QXWJ3U36OX\u0026generated_at=1634666730"""
"{""bike_id"":""020d7630-f2b8-4bf3-a5a6-5dfbdcd705b6""","ios:""limebike://map?selected_vehicle_id=CE7WNBKXGAW62\u0026generated_at=1634666730""}}","lat:""38.9177""","lon:""-77.024""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=CE7WNBKXGAW62\u0026generated_at=1634666730"""
"{""bike_id"":""8e4f6401-9635-418f-8a32-64daee24ee68""","ios:""limebike://map?selected_vehicle_id=MSYVP6WTKEH6Z\u0026generated_at=1634666730""}}","lat:""38.9154""","lon:""-77.024""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=MSYVP6WTKEH6Z\u0026generated_at=1634666730"""
"{""bike_id"":""019e78fb-8eea-4c3e-8fea-4eed26481980""","ios:""limebike://map?selected_vehicle_id=BLIBSNKHAABIH\u0026generated_at=1634666730""}}","lat:""38.9265""","lon:""-77.024""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=BLIBSNKHAABIH\u0026generated_at=1634666730"""
"{""bike_id"":""95c90375-9dee-4623-b7a5-eb38844b7d73""","ios:""limebike://map?selected_vehicle_id=PA46YVYDUWCZL\u0026generated_at=1634666730""}}","lat:""38.9296""","lon:""-77.024""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=PA46YVYDUWCZL\u0026generated_at=1634666730"""
"{""bike_id"":""6ee7c4af-c140-4af1-9dba-486684bd0fda""","ios:""limebike://map?selected_vehicle_id=ZWOTX6JCSZJ64\u0026generated_at=1634666730""}}","lat:""38.9159""","lon:""-77.024""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=ZWOTX6JCSZJ64\u0026generated_at=1634666730"""
"{""bike_id"":""8a804250-fa06-4b2b-9af0-ed5ad62dfaeb""","ios:""limebike://map?selected_vehicle_id=4H24CSXNYQBEX\u0026generated_at=1634666730""}}","lat:""38.9029""","lon:""-77.0241""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=4H24CSXNYQBEX\u0026generated_at=1634666730"""
"{""bike_id"":""2d143345-6866-4740-910f-0497595aa369""","ios:""limebike://map?selected_vehicle_id=MP53OTBGX7BYH\u0026generated_at=1634666730""}}","lat:""38.919""","lon:""-77.0242""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=MP53OTBGX7BYH\u0026generated_at=1634666730"""
"{""bike_id"":""0b1eb022-d353-4320-b06c-51bcd8016e32""","ios:""limebike://map?selected_vehicle_id=2K7QXZGB2KM57\u0026generated_at=1634666730""}}","lat:""38.9275""","lon:""-77.0242""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=2K7QXZGB2KM57\u0026generated_at=1634666730"""
"{""bike_id"":""7a735ea1-c1a6-405f-b0e0-e46abb5d319e""","ios:""limebike://map?selected_vehicle_id=2EDV2PMFMU7JK\u0026generated_at=1634666730""}}","lat:""38.924""","lon:""-77.0243""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=2EDV2PMFMU7JK\u0026generated_at=1634666730"""
"{""bike_id"":""02b0d72e-20ff-4ff4-b625-0698a1bff6a2""","ios:""limebike://map?selected_vehicle_id=HEXS4XSMQUXOT\u0026generated_at=1634666730""}}","lat:""38.9073""","lon:""-77.0244""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=HEXS4XSMQUXOT\u0026generated_at=1634666730"""
"{""bike_id"":""83edcd6f-878c-459f-9833-f28300d47191""","ios:""limebike://map?selected_vehicle_id=B2MUHHZDMHOEC\u0026generated_at=1634666730""}}","lat:""38.9372""","lon:""-77.0246""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=B2MUHHZDMHOEC\u0026generated_at=1634666730"""
"{""bike_id"":""3959131e-9b55-412f-a7e4-66c31ba5434c""","ios:""limebike://map?selected_vehicle_id=S7HFM4KFFYY6F\u0026generated_at=1634666730""}}","lat:""38.9249""","lon:""-77.0247""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=S7HFM4KFFYY6F\u0026generated_at=1634666730"""
"{""bike_id"":""2042ad7f-9812-4ea1-9f44-3a54fb8ea905""","ios:""limebike://map?selected_vehicle_id=GQBEP4KZ27ERB\u0026generated_at=1634666730""}}","lat:""38.904""","lon:""-77.0248""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=GQBEP4KZ27ERB\u0026generated_at=1634666730"""
"{""bike_id"":""8fdc0099-a054-4577-957f-f9d701e03e86""","ios:""limebike://map?selected_vehicle_id=4MKMZUTSUDBO3\u0026generated_at=1634666730""}}","lat:""38.9086""","lon:""-77.0248""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=4MKMZUTSUDBO3\u0026generated_at=1634666730"""
"{""bike_id"":""41026a41-7d10-4385-a9f0-66283c9b767d""","ios:""limebike://map?selected_vehicle_id=3A6JFKR36FT2U\u0026generated_at=1634666730""}}","lat:""38.904""","lon:""-77.0248""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=3A6JFKR36FT2U\u0026generated_at=1634666730"""
"{""bike_id"":""685d9e95-5cdf-463b-bfdb-8201367e171f""","ios:""limebike://map?selected_vehicle_id=K2AATGT77KMQV\u0026generated_at=1634666730""}}","lat:""38.9011""","lon:""-77.0249""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=K2AATGT77KMQV\u0026generated_at=1634666730"""
"{""bike_id"":""234faeaa-bac0-4602-870f-892664f3944d""","ios:""limebike://map?selected_vehicle_id=JI2IBJXOPUDK2\u0026generated_at=1634666730""}}","lat:""38.9353""","lon:""-77.025""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=JI2IBJXOPUDK2\u0026generated_at=1634666730"""
"{""bike_id"":""c3ca435e-cb30-4130-a10d-c03bf57feb59""","ios:""limebike://map?selected_vehicle_id=A3WXDK7DGHKXG\u0026generated_at=1634666730""}}","lat:""38.9018""","lon:""-77.0251""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=A3WXDK7DGHKXG\u0026generated_at=1634666730"""
"{""bike_id"":""5c8e73cf-2e95-46f9-afaf-2138fe37686c""","ios:""limebike://map?selected_vehicle_id=37ZJT2QGAOPM4\u0026generated_at=1634666730""}}","lat:""38.929""","lon:""-77.0251""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=37ZJT2QGAOPM4\u0026generated_at=1634666730"""
"{""bike_id"":""8ba4a22e-674c-4aae-a4d6-f99062f86c0a""","ios:""limebike://map?selected_vehicle_id=QK3HNXVIKGZJ7\u0026generated_at=1634666730""}}","lat:""38.9324""","lon:""-77.0252""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=QK3HNXVIKGZJ7\u0026generated_at=1634666730"""
"{""bike_id"":""8c8525bc-989e-4e54-ac7c-04baeb1f92dd""","ios:""limebike://map?selected_vehicle_id=6LQ6QLKYA463F\u0026generated_at=1634666730""}}","lat:""38.9193""","lon:""-77.0252""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=6LQ6QLKYA463F\u0026generated_at=1634666730"""
"{""bike_id"":""3b971804-32d6-424f-855d-53534b6b1a4f""","ios:""limebike://map?selected_vehicle_id=2RO2I7BVM37IM\u0026generated_at=1634666730""}}","lat:""38.905""","lon:""-77.0258""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=2RO2I7BVM37IM\u0026generated_at=1634666730"""
"{""bike_id"":""45127a9a-8eab-4b03-9f1f-789a4e116f6e""","ios:""limebike://map?selected_vehicle_id=3CCXAAPCRGYOP\u0026generated_at=1634666730""}}","lat:""38.9076""","lon:""-77.0259""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=3CCXAAPCRGYOP\u0026generated_at=1634666730"""
"{""bike_id"":""7a96e74d-a280-408a-b943-c7b56d799b6c""","ios:""limebike://map?selected_vehicle_id=ZLQ3BOYCNUMAH\u0026generated_at=1634666730""}}","lat:""38.9027""","lon:""-77.026""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=ZLQ3BOYCNUMAH\u0026generated_at=1634666730"""
"{""bike_id"":""e1bca5e3-e7ce-4449-83e1-b577c2a9f30d""","ios:""limebike://map?selected_vehicle_id=RX32Z7WDDDELQ\u0026generated_at=1634666730""}}","lat:""38.9007""","lon:""-77.026""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=RX32Z7WDDDELQ\u0026generated_at=1634666730"""
"{""bike_id"":""13ccfa97-2f53-4e12-a9ba-69741f625463""","ios:""limebike://map?selected_vehicle_id=MW2NUPSHSU6GS\u0026generated_at=1634666730""}}","lat:""38.9046""","lon:""-77.026""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=MW2NUPSHSU6GS\u0026generated_at=1634666730"""
"{""bike_id"":""ae6ad8de-9327-4828-8d71-5c71591b14db""","ios:""limebike://map?selected_vehicle_id=K752HOZPPNAY3\u0026generated_at=1634666730""}}","lat:""38.9062""","lon:""-77.0261""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=K752HOZPPNAY3\u0026generated_at=1634666730"""
"{""bike_id"":""f5a0c179-7b3b-4676-924c-e11300d3d0f0""","ios:""limebike://map?selected_vehicle_id=CTMURQOBBD35A\u0026generated_at=1634666730""}}","lat:""38.928""","lon:""-77.0261""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=CTMURQOBBD35A\u0026generated_at=1634666730"""
"{""bike_id"":""70a3c31c-7d34-4dae-9efb-4b2cfabc2569""","ios:""limebike://map?selected_vehicle_id=4F2MGGIOEJDZV\u0026generated_at=1634666730""}}","lat:""38.9334""","lon:""-77.0262""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=4F2MGGIOEJDZV\u0026generated_at=1634666730"""
"{""bike_id"":""02f0917a-834f-425d-be1b-2b1cb3ee72ee""","ios:""limebike://map?selected_vehicle_id=GIJFYMP7LAJMR\u0026generated_at=1634666730""}}","lat:""38.9297""","lon:""-77.0263""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=GIJFYMP7LAJMR\u0026generated_at=1634666730"""
"{""bike_id"":""9fed4616-ba87-4088-923f-75c5494d342d""","ios:""limebike://map?selected_vehicle_id=JFC7PNJP2QD5F\u0026generated_at=1634666730""}}","lat:""38.9336""","lon:""-77.0263""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=JFC7PNJP2QD5F\u0026generated_at=1634666730"""
"{""bike_id"":""26156880-ee1d-4618-b4ea-3f5678b70cf9""","ios:""limebike://map?selected_vehicle_id=C3QTKELRKHNI3\u0026generated_at=1634666730""}}","lat:""38.9338""","lon:""-77.0264""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=C3QTKELRKHNI3\u0026generated_at=1634666730"""
"{""bike_id"":""bf2d745c-9d67-431b-8cd5-515a277c31f9""","ios:""limebike://map?selected_vehicle_id=DJV2VH6OKFK4V\u0026generated_at=1634666730""}}","lat:""38.9025""","lon:""-77.0265""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=DJV2VH6OKFK4V\u0026generated_at=1634666730"""
"{""bike_id"":""b8be59ee-a4aa-4215-ac99-5d2a3ad77a29""","ios:""limebike://map?selected_vehicle_id=CBXUV3WNPGKKO\u0026generated_at=1634666730""}}","lat:""38.9025""","lon:""-77.0265""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=CBXUV3WNPGKKO\u0026generated_at=1634666730"""
"{""bike_id"":""15547c3a-5915-4220-b54d-1b49764cfac2""","ios:""limebike://map?selected_vehicle_id=C4ETFZD6JM2R7\u0026generated_at=1634666730""}}","lat:""38.9248""","lon:""-77.0265""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=C4ETFZD6JM2R7\u0026generated_at=1634666730"""
"{""bike_id"":""4805500a-953f-4091-a913-d346105ef0e3""","ios:""limebike://map?selected_vehicle_id=APVRNXYPQ4GXQ\u0026generated_at=1634666730""}}","lat:""38.9314""","lon:""-77.0265""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=APVRNXYPQ4GXQ\u0026generated_at=1634666730"""
"{""bike_id"":""412ad67e-0216-4d7d-bfef-2ce79d85ca42""","ios:""limebike://map?selected_vehicle_id=PTTEZFNHKR74X\u0026generated_at=1634666730""}}","lat:""38.9278""","lon:""-77.0267""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=PTTEZFNHKR74X\u0026generated_at=1634666730"""
"{""bike_id"":""fa662fb8-2f0e-4b4d-8c2b-b3656e423455""","ios:""limebike://map?selected_vehicle_id=3CH222OINNV7V\u0026generated_at=1634666730""}}","lat:""38.9318""","lon:""-77.0269""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=3CH222OINNV7V\u0026generated_at=1634666730"""
"{""bike_id"":""1e2d9f82-f56e-4194-a70e-2dc310d44b1f""","ios:""limebike://map?selected_vehicle_id=SDUWL3FWJ42VC\u0026generated_at=1634666730""}}","lat:""38.9255""","lon:""-77.027""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=SDUWL3FWJ42VC\u0026generated_at=1634666730"""
"{""bike_id"":""e655f2de-8240-44f7-983e-48dd94f2e788""","ios:""limebike://map?selected_vehicle_id=VYPPZJ55OCXRK\u0026generated_at=1634666730""}}","lat:""38.9377""","lon:""-77.027""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=VYPPZJ55OCXRK\u0026generated_at=1634666730"""
"{""bike_id"":""de77bcd1-34d0-4d87-a5f9-3b185a746c8f""","ios:""limebike://map?selected_vehicle_id=7642W6A624NYD\u0026generated_at=1634666730""}}","lat:""38.9115""","lon:""-77.0271""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=7642W6A624NYD\u0026generated_at=1634666730"""
"{""bike_id"":""d3439c8e-2523-436a-a7f8-4acd3ce30a6d""","ios:""limebike://map?selected_vehicle_id=67FW7CCJ7V6NT\u0026generated_at=1634666730""}}","lat:""38.9184""","lon:""-77.0271""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=67FW7CCJ7V6NT\u0026generated_at=1634666730"""
"{""bike_id"":""88f25d90-8346-49b0-8e4f-2a42144055da""","ios:""limebike://map?selected_vehicle_id=YZIAO5PRGDRX6\u0026generated_at=1634666730""}}","lat:""38.9353""","lon:""-77.0271""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=YZIAO5PRGDRX6\u0026generated_at=1634666730"""
"{""bike_id"":""4f69a1ff-6797-4ecb-9918-a5e8896ada8c""","ios:""limebike://map?selected_vehicle_id=B73WF3JUSK67N\u0026generated_at=1634666730""}}","lat:""38.9115""","lon:""-77.0272""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=B73WF3JUSK67N\u0026generated_at=1634666730"""
"{""bike_id"":""55734540-c27a-4ee2-a6bd-c22c8a87c186""","ios:""limebike://map?selected_vehicle_id=GMB7ZGEF3FBQO\u0026generated_at=1634666730""}}","lat:""38.9122""","lon:""-77.0272""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=GMB7ZGEF3FBQO\u0026generated_at=1634666730"""
"{""bike_id"":""e6fea43d-36c5-40b8-821e-0e938a781133""","ios:""limebike://map?selected_vehicle_id=HQSUCIIP5LYXX\u0026generated_at=1634666730""}}","lat:""38.9352""","lon:""-77.0272""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=HQSUCIIP5LYXX\u0026generated_at=1634666730"""
"{""bike_id"":""db086d93-9a9e-4867-911d-467dc13c2b4f""","ios:""limebike://map?selected_vehicle_id=SFNN6W2RQHFD5\u0026generated_at=1634666730""}}","lat:""38.9355""","lon:""-77.0273""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=SFNN6W2RQHFD5\u0026generated_at=1634666730"""
"{""bike_id"":""fa06ef2e-1477-41fa-b6e0-f8998f6958dc""","ios:""limebike://map?selected_vehicle_id=F4RBSQLIJMQ3X\u0026generated_at=1634666730""}}","lat:""38.9059""","lon:""-77.0274""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=F4RBSQLIJMQ3X\u0026generated_at=1634666730"""
"{""bike_id"":""47a4f26f-e72e-4da5-ad15-db77a93638ab""","ios:""limebike://map?selected_vehicle_id=DITE2U3U22S4W\u0026generated_at=1634666730""}}","lat:""38.9285""","lon:""-77.0276""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=DITE2U3U22S4W\u0026generated_at=1634666730"""
"{""bike_id"":""0985c902-20be-444e-93aa-8b8b70e3c5f6""","ios:""limebike://map?selected_vehicle_id=7WGUFQEVK65CJ\u0026generated_at=1634666730""}}","lat:""38.9346""","lon:""-77.0277""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=7WGUFQEVK65CJ\u0026generated_at=1634666730"""
"{""bike_id"":""85abdf5d-ac9f-4f22-8d8d-24c7d488729c""","ios:""limebike://map?selected_vehicle_id=MMWK75L4WCCIB\u0026generated_at=1634666730""}}","lat:""38.9008""","lon:""-77.0278""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=MMWK75L4WCCIB\u0026generated_at=1634666730"""
"{""bike_id"":""ec4d625a-0fd7-4508-a1b9-925cae585f0b""","ios:""limebike://map?selected_vehicle_id=IIISAZYBWR6FP\u0026generated_at=1634666730""}}","lat:""38.9013""","lon:""-77.0278""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=IIISAZYBWR6FP\u0026generated_at=1634666730"""
"{""bike_id"":""87cb966f-0221-4ebb-8e38-a394ad55d5f8""","ios:""limebike://map?selected_vehicle_id=L7LDJ2VKABRYL\u0026generated_at=1634666730""}}","lat:""38.9346""","lon:""-77.0279""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=L7LDJ2VKABRYL\u0026generated_at=1634666730"""
"{""bike_id"":""059e4ec9-1d99-4afd-a3a8-8b36d62420cc""","ios:""limebike://map?selected_vehicle_id=IC4KVTQL2FGXH\u0026generated_at=1634666730""}}","lat:""38.937""","lon:""-77.0279""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=IC4KVTQL2FGXH\u0026generated_at=1634666730"""
"{""bike_id"":""c677bc56-e768-4110-a1c0-ef89f6952035""","ios:""limebike://map?selected_vehicle_id=7DSO4UEACWDBL\u0026generated_at=1634666730""}}","lat:""38.9224""","lon:""-77.028""","rental_uris:{""android"":""limebike://map?selected_vehicle_id=7DSO4UEACWDBL\u0026generated_at=1634666730"""
